customer_tweet_id,customer_text,created_at,amazon_response,amazon_tweet_id
15275,@AmazonHelp Seriously!!! Ur customer service already told me cancel d order .. Amazon can't do anything to it..n till now it's showing expected on 25th👏,Tue Oct 31 05:27:56 +0000 2017,@119352 I'd like to help. Please write to us here: https://t.co/GIJyeYqKE0 and I'll reach out to you. ^SA,15274
15277,@115850 ur app shows expected delivery on 25 th on 30th( prepaid orders).it's a regular customer realising not to buy anything further.,Mon Oct 30 11:39:59 +0000 2017,@119352 Apologies. We'd like to check this for you. Kindly contact us here : https://t.co/GRw1yCHukd.^SY,15276
15279,@AmazonHelp 408-9273159-6369903.replacement ordered from 24th Oct.no1 contact me.Really worst courier service from Amazon,Wed Nov 01 02:53:34 +0000 2017,"@119353 Please don’t provide your order details, we consider them as personal information. Our Twitter page is visible to public. ^VM",15278
15279,@AmazonHelp 408-9273159-6369903.replacement ordered from 24th Oct.no1 contact me.Really worst courier service from Amazon,Wed Nov 01 02:53:34 +0000 2017,@119353 That's strange. Let us help you out here. Please drop your details here: https://t.co/TjZa6SQ9Hz (1/2) ^VM,15280
15279,@AmazonHelp 408-9273159-6369903.replacement ordered from 24th Oct.no1 contact me.Really worst courier service from Amazon,Wed Nov 01 02:53:34 +0000 2017,@119353 so that we can get in touch with you. (2/2) ^VM,15281
15282,@AmazonHelp Order details!!! https://t.co/Rapb0ePnLK,Wed Nov 01 04:03:27 +0000 2017,@119352 Please don’t provide your order details as we consider them to be personal info. Our Twitter page is visible to public. ^JC,15283
15282,@AmazonHelp Order details!!! https://t.co/Rapb0ePnLK,Wed Nov 01 04:03:27 +0000 2017,@119352 We'll not be able to check the details of your order via Twitter. Please fill in the same in the link provided. ^JC,15284
15286,@115821 I ordered a ghilie suit with one day shipping for Halloween 3 days ago and guess what can’t do anything now because I don’t have it,Wed Nov 01 02:28:01 +0000 2017,@119354 I'm sorry your suit didn't arrive before Halloween. Did we miss the delivery date shown here: https://t.co/Y5jpI9gRhE? ^EA,15285
15288,@118919 @119356 अगर आप नोकिया 6 mobile को समय पर  नही पहुंचा पाते हैं customer को  तो क्यों आप नोकिया का फ़ोन बेचते है,Wed Nov 01 02:41:18 +0000 2017,@119355 : https://t.co/r8OjOjMdND and we'll look into this for you. (2/2) ^VM,15287
15288,@118919 @119356 अगर आप नोकिया 6 mobile को समय पर  नही पहुंचा पाते हैं customer को  तो क्यों आप नोकिया का फ़ोन बेचते है,Wed Nov 01 02:41:18 +0000 2017,@119355 We understand you are yet to receive your order. Let us investigate this further. Please reach us via (1/2) ^VM,15289
15294,アマゾンの荷物届かないんですけどー！！聞いたこと無い業者から配達されるから怪しいと思ってたらこれだよ。,Wed Nov 01 02:53:50 +0000 2017,"@119357 ご心配をおかけしております。
お届け予定日の最終日を経過している場合は、状況を確認させていただければと存じます。
よろしければ、下記URLよりご連絡ください。https://t.co/J6YEizo6qC TY",15293
15296,@AmazonHelp I did...which said WE CANNOT DO ANYTHING...same as customer service...which triggered My reply...I am just asking basic question here,Wed Nov 01 03:26:49 +0000 2017,@119358 Sorry to know about that. Kindly reply to the email and we'll get in touch with an update. Appreciate your patience. ^AK,15298
15299,@AmazonHelp I have replied to the email... lets see if I can get positive and useful response atleast once after so much escalation @115851,Wed Nov 01 17:56:10 +0000 2017,@119358 Thank you for confirming. You should hear an update from us soon. Keep an eye on your mailbox. ^MP,15300
15297,@AmazonHelp @115851 @115850 @115821 so the social media escalation team is equally useless as the customer service team...hats off to incompetence,Wed Nov 01 02:42:24 +0000 2017,@119358 That's quite a comment. Could you let us know if you have received an email from our team here https://t.co/8DAc10S7ww? ^VM,15295
15302,@AmazonHelp I have inked in detail at the given URL...hope to see some useful action,Sun Oct 29 17:03:52 +0000 2017,@119358 Thanks for the heads up! We'll check this and get back with an update soon. ^YP,15301
15304,"@115850 @115821 @AmazonHelp I waited 15 days,sent 10 email,was assured tht case escalted,todays response WE CANNOT HELP,customer service?",Sun Oct 29 16:29:43 +0000 2017,"@119358 We'd like to investigate this, please share your details here: https://t.co/cQVomR1pWz with detailed info. ^HA",15303
15306,"Hi @AmazonHelp, when I placed my order I requested a VAT receipt either via email or post but I still haven’t had one?",Wed Nov 01 01:45:36 +0000 2017,"@118710 I'm sorry for the inconvenience.  Please see here: https://t.co/3gp9Udo7j5, for more info on accessing your invoice. ^LM",15305
15442,@AmazonHelp Hey so my package has not arrived yet. Can I get this sorted please,Fri Dec 01 14:03:26 +0000 2017,"@119403 While we can't access order or account details through social media, we'd still like to help! Please reach us directly via phone or chat so we can investigate: https://t.co/JzP7hlA23B ^CS",15445
15444,@AmazonHelp You have and it’s been pushed (again) to Friday or possibly Saturday or god forbid Monday. Was told it would be diverted by 8pm tonight.,Thu Nov 30 20:37:13 +0000 2017,@119403 Please let us know if doesn't arrive by Friday! We'd like to help! ^ZW,15441
15447,@115830 thank you for delaying my package again and again. Not like I wanted it or anything,Thu Nov 30 20:25:25 +0000 2017,@119403 I'm sorry for the delay! Have we provided an updated delivery estimate for your order? Please check here: https://t.co/mm84Ic925f ^MB,15446
15668,"#SuperValueDayQuiz

Where is the result of super value day quiz conducted on Oct 1 and 2 ? @AmazonHelp",Wed Nov 01 03:18:19 +0000 2017,@119446 The results will be announced soon. Kindly stay tuned for updates. ^AK,15666
15671,"@AmazonHelp ""Refused shipment - on the way back.""",Wed Nov 01 10:49:47 +0000 2017,"@119447 Oh my! Just to clarify, can you tell us who the carrier of this order is? ^AL",15673
15674,"@AmazonHelp It was Amazon Logistics.  But the device never made it to them and ""guaranteed Oct 31"" slipped to ""expected Nov 1-2"".",Wed Nov 01 11:46:02 +0000 2017,@119447 We'd like to look further into this. Please click the link and fill out the secure form:https://t.co/pM8TpjfEq6 ^EM,15675
15672,"Fool me twice!  Another kindle release day, another missed ""guaranteed release day delivery""  #AMAZONFAIL",Wed Nov 01 01:55:19 +0000 2017,@119447 I'm sorry your Kindle hasn't arrived! Can you tell us the current tracking status? https://t.co/Y5jpI9gRhE ^EZ,15670
15678,"Dear #Amazon @115821 @115850 #GlobalStore. 50 days, No delivery, No response. https://t.co/R1KcEpWHvq",Wed Nov 01 03:03:21 +0000 2017,@119448 get back to you on this. 2/2 ^SH,15677
15678,"Dear #Amazon @115821 @115850 #GlobalStore. 50 days, No delivery, No response. https://t.co/R1KcEpWHvq",Wed Nov 01 03:03:21 +0000 2017,@119448 Sorry to know the shipment hasn't been delivered yet. Please reply to the email received from us and we shall 1/2 ^SH,15679
15681,@115821 everytime I try to purachase something my account will get blocked.. worst service ever. sorry to tell that.,Wed Nov 01 02:45:57 +0000 2017,"@119449 I'm so sorry for the account trouble! Have you received an e-mail regarding this issue? If so, please reply to it for more info. ^CC",15680
15683,"Amazonで1週間以上前に注文したコンタクトが全然届かないんですけど。サギ？コンタクトだから早くきて欲しいんですけど。困ってるんですけど。

🤬🤬🤬🤬🤬🤬🤬🤬🤬",Wed Nov 01 02:33:54 +0000 2017,@119450 ご心配をおかけしております。注文履歴に記載のお届け予定日を過ぎている場合、発送元をご確認の上、それぞれの方法でお問い合わせください。アマゾン発送→https://t.co/NtNAX37Sr4 出品者発送→https://t.co/en9LCJIPPS ET,15682
15685,@AmazonHelp Yes i have received reference number,Wed Nov 01 03:21:08 +0000 2017,@119451 Please share your detail here: https://t.co/GIJyeYqKE0 and I'll be glad to help you with an update about the refund. ^KA,15687
15688,"@AmazonHelp Details sent, haven't received any communication from your side",Sat Nov 04 11:33:14 +0000 2017,@119451 You should have received a correspondence from our social media team. Kindly check here: https://t.co/8DAc10S7ww and reply. ^MN,15689
15686,"@AmazonHelp Order no - 403-7559101-5645129 
Return reference - 710398288491
Article name - puma shoes",Wed Nov 01 02:56:50 +0000 2017,"@119451 number. Also, please don't provide order details, we consider it to be personal info. Our page is visible to the public.(2/2)^SF",15684
15686,"@AmazonHelp Order no - 403-7559101-5645129 
Return reference - 710398288491
Article name - puma shoes",Wed Nov 01 02:56:50 +0000 2017,@119451 This being a social platform we can not access your account info. Please confirm if you've received the refund reference(1/2)^SF,15690
15692,"Haven't received my refund, it's been more than a week @115850",Mon Oct 30 09:42:21 +0000 2017,@119451 Sorry for the delay. Have you received the refund reference number? ^NS,15691
15694,@AmazonHelp How many times will the pick-up be rescheduled? https://t.co/oQuGBF84QS,Wed Nov 01 02:58:27 +0000 2017,"@119452 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^AK 3/3",15693
15694,@AmazonHelp How many times will the pick-up be rescheduled? https://t.co/oQuGBF84QS,Wed Nov 01 02:58:27 +0000 2017,@119452 Please fill in your details using the link: https://t.co/JzRdscmdH9 and I'll get in touch with you soon. ^AK (2/3),15695
15694,@AmazonHelp How many times will the pick-up be rescheduled? https://t.co/oQuGBF84QS,Wed Nov 01 02:58:27 +0000 2017,@119452 Apologies for the trouble with the pick up of the order. I'd like to take a closer look at this. ^AK (1/3),15696
15698,@AmazonHelp Hi. This is where I'm stuck. When will you initiate the pick up? https://t.co/bVTocnrC1k,Mon Oct 30 05:58:37 +0000 2017,@119452 Sorry for the delay in pickup. Kindly contact us here: https://t.co/rS49hgaADF and we'll get the pick up done. ^SY,15697
15700,Hey @115850 @AmazonHelp I need an update on my refund! Can you help?,Mon Oct 30 05:51:24 +0000 2017,@119452 You may track your refunds using the link: https://t.co/LjYILTJREp. Please keep us posted. ^GS,15699
15701,@AmazonHelp You have all my details. Please expedite the process,Wed Nov 01 03:56:32 +0000 2017,@119452 Thanks for the update. If you've filled in your details our teams will reach out to you soon. ^VM,15702
15704,.@115821 don't say you'll deliver the next business day then come back the same day. I won't let someone in my building I'm not expecting.,Wed Nov 01 02:54:33 +0000 2017,@119453 I'm sorry for the frustration. Who was the carrier for this delivery? You can check here: https://t.co/Y5jpI9gRhE ^EA,15703
15707,@AmazonHelp have a query regarding cash back during 14-17 October sale. Email/DM ?,Wed Nov 01 02:55:13 +0000 2017,@119454 We'd like to help you with the cash back. Kindly get in touch with our support team here: https://t.co/rS49hgaADF ^AK,15705
